ticker,date,open_price,close_price,high_price,low_price,volume_traded,market_cap
EQTY,2019-02-06,57.93,58.41,59.4,57.38,899258,52522111
EQTY,2019-02-07,56.95,56.56,58.63,56.42,17032,963398
EQTY,2019-02-08,56.27,57.04,58.2,56.02,57850,3299517
EQTY,2019-02-11,57.36,57.74,58.43,56.81,444848,25686189
EQTY,2019-02-12,56.1,55.17,57.23,53.78,578806,31933736
EQTY,2019-02-13,55.83,55.94,57.46,54.75,907246,50748892
EQTY,2019-02-14,56.07,55.73,56.95,55.17,345689,19263874
EQTY,2019-02-15,55.99,56.9,57.35,54.15,490620,27917494
EQTY,2019-02-18,58.26,57.37,59.08,57.02,83631,4798176
EQTY,2019-02-19,58.7,59.5,59.78,58.51,61786,3676499
EQTY,2019-02-20,58.53,58.46,60.15,58.1,532058,31104231
EQTY,2019-02-21,55.71,56.33,56.5,54.44,292068,16451649
EQTY,2019-02-22,57.77,58.22,59.38,57.45,548411,31930925
EQTY,2019-02-25,56.36,56.83,57.43,55.43,290488,16509114
EQTY,2019-02-26,57.48,56.58,57.51,54.73,895155,50644827
EQTY,2019-02-27,56.34,56.71,56.97,55.49,593072,33635531
EQTY,2019-02-28,57.96,58.3,60.23,56.76,650337,37917384
EQTY,2019-03-01,56.49,56.72,56.89,55.71,813003,46112040
EQTY,2019-03-04,59.17,60.14,61.19,57.6,303362,18243169
EQTY,2019-03-05,56.12,56.55,57.56,54.7,715344,40455951
EQTY,2019-03-06,56.9,57.75,58.21,55.4,818036,47238624
EQTY,2019-03-07,58.92,59.71,60.75,58.01,280151,16728523
EQTY,2019-03-08,56.86,57.13,57.71,56.27,802214,45834339
EQTY,2019-03-11,57.07,57.92,57.97,55.91,458402,26551049
EQTY,2019-03-12,56.76,57.67,58.88,54.89,198392,11440951
EQTY,2019-03-13,55.71,56.58,56.91,55.24,206349,11675491
EQTY,2019-03-14,56.78,57.38,58.29,55.44,296539,17016438
EQTY,2019-03-15,57.23,58.21,58.71,56.22,714666,41601462
EQTY,2019-03-18,55.79,55.23,55.9,55.03,489456,27034871
EQTY,2019-03-19,57.54,57.27,58.72,56.02,926390,53052260
EQTY,2019-03-20,59.33,59.46,60.17,58.57,779606,46357008
EQTY,2019-03-21,58.62,58.52,60.33,56.63,47180,2760893
EQTY,2019-03-22,57.45,57.24,58.26,56.99,607726,34784361
EQTY,2019-03-25,56.53,57.28,57.6,55.62,999924,57278288
EQTY,2019-03-26,59.33,60.01,60.95,58.51,244745,14685975
EQTY,2019-03-27,58.62,57.89,59.99,56.2,869391,50327454
EQTY,2019-03-28,59.03,59.02,59.27,58.99,41017,2420880
EQTY,2019-03-29,58.5,59.08,59.67,57.51,956881,56529842
EQTY,2019-04-01,57.99,57.8,59.31,56.04,909574,52577417
EQTY,2019-04-02,55.93,55.32,55.94,54.07,926101,51234038
EQTY,2019-04-03,57.2,56.57,58.06,54.6,640216,36216492
EQTY,2019-04-04,55.74,56.42,56.48,53.86,992018,55966612
EQTY,2019-04-05,58.15,58.89,58.92,57.28,664229,39116897
EQTY,2019-04-08,58.29,57.38,58.4,56.47,275232,15793675
EQTY,2019-04-09,57.76,57.88,58.87,56.29,19422,1124212
EQTY,2019-04-10,57.28,56.91,58.08,56.61,663288,37750539
EQTY,2019-04-11,56.81,55.96,58.22,54.99,95350,5335410
EQTY,2019-04-12,58.53,58.51,59.04,56.74,508665,29761913
EQTY,2019-04-15,57.0,57.57,59.08,56.05,987600,56852479
EQTY,2019-04-16,59.67,58.93,61.27,58.14,133182,7848919
EQTY,2019-04-17,58.93,59.27,60.73,58.06,174486,10341048
EQTY,2019-04-18,55.71,55.2,57.08,54.96,102508,5658820
EQTY,2019-04-19,57.35,57.64,59.07,56.99,382598,22054565
EQTY,2019-04-22,59.47,58.99,61.17,57.26,274814,16210626
EQTY,2019-04-23,56.08,55.27,57.54,54.63,559883,30947408
EQTY,2019-04-24,57.05,56.58,57.3,55.56,249644,14124492
EQTY,2019-04-25,59.7,60.48,60.57,58.57,513477,31052668
EQTY,2019-04-26,59.31,58.64,60.07,58.36,817069,47910955
EQTY,2019-04-29,59.67,60.25,61.58,58.98,59810,3603660
EQTY,2019-04-30,55.96,56.16,56.28,54.17,112654,6327075
EQTY,2019-05-01,59.36,60.12,62.12,58.87,542669,32625059
EQTY,2019-05-02,59.22,58.85,59.48,57.91,703852,41421761
EQTY,2019-05-03,56.22,55.27,57.6,54.06,115682,6393870
EQTY,2019-05-06,59.29,60.25,61.52,58.96,386570,23291003
EQTY,2019-05-07,55.85,56.68,57.38,55.03,272440,15441353
EQTY,2019-05-08,58.63,59.05,59.45,58.21,270186,15954454
EQTY,2019-05-09,57.49,57.11,58.46,56.47,456300,26060672
EQTY,2019-05-10,57.52,58.1,59.78,56.21,672997,39102564
EQTY,2019-05-13,59.36,59.58,60.69,57.44,865938,51588321
EQTY,2019-05-14,56.54,56.45,58.36,56.24,237997,13435750
EQTY,2019-05-15,56.92,56.61,58.9,56.41,456742,25855882
EQTY,2019-05-16,57.16,57.67,58.19,55.77,699050,40316093
EQTY,2019-05-17,55.93,56.28,57.96,55.13,670715,37745394
EQTY,2019-05-20,58.41,58.96,59.9,57.18,126361,7449926
EQTY,2019-05-21,58.6,58.01,59.1,57.34,203481,11803704
EQTY,2019-05-22,57.35,56.81,58.16,55.15,411468,23374221
EQTY,2019-05-23,58.81,59.45,59.57,57.59,151554,9010527
EQTY,2019-05-24,56.69,55.91,58.28,55.71,616289,34454126
EQTY,2019-05-27,56.78,57.4,58.47,56.68,661712,37985378
EQTY,2019-05-28,56.78,55.86,58.19,54.96,726861,40602289
EQTY,2019-05-29,58.93,58.47,59.87,57.05,339205,19833539
EQTY,2019-05-30,56.21,55.57,58.13,54.18,448092,24898367
EQTY,2019-05-31,58.8,58.52,59.17,57.23,587621,34385605
EQTY,2019-06-03,57.91,58.18,58.69,56.01,356874,20761350
EQTY,2019-06-04,59.46,58.76,59.48,58.29,905503,53210249
EQTY,2019-06-05,57.5,57.64,58.51,56.67,256553,14788364
EQTY,2019-06-06,55.98,55.64,56.55,54.53,833163,46360375
EQTY,2019-06-07,58.05,57.78,59.02,57.16,407243,23532522
EQTY,2019-06-10,56.56,55.77,57.93,54.45,726896,40539675
EQTY,2019-06-11,57.37,58.07,58.53,56.89,209756,12180229
EQTY,2019-06-12,57.48,57.65,59.6,56.41,217836,12558183
EQTY,2019-06-13,59.36,59.18,60.85,58.95,35395,2094567
EQTY,2019-06-14,58.97,59.95,60.72,58.87,637523,38217046
EQTY,2019-06-17,59.35,60.27,61.13,58.95,842345,50769720
EQTY,2019-06-18,58.79,58.79,59.4,56.84,149728,8801849
EQTY,2019-06-19,57.64,57.3,59.12,56.67,641186,36738455
EQTY,2019-06-20,56.39,56.45,57.03,55.13,90522,5110077
EQTY,2019-06-21,59.64,58.7,60.32,58.49,430474,25269764
EQTY,2019-06-24,59.44,60.17,60.64,57.88,753681,45351911
EQTY,2019-06-25,57.95,57.9,59.53,57.63,139466,8075068
EQTY,2019-06-26,57.29,58.22,59.3,56.71,670457,39032219
EQTY,2019-06-27,57.37,57.17,57.44,56.07,803476,45936519
EQTY,2019-06-28,55.79,55.4,57.64,54.76,248680,13777113
EQTY,2019-07-01,56.67,57.02,57.41,54.88,566831,32318165
EQTY,2019-07-02,58.89,58.25,60.31,57.48,847802,49382349
EQTY,2019-07-03,58.42,58.56,59.52,57.43,238208,13949555
EQTY,2019-07-04,57.63,57.38,58.35,57.28,74829,4293770
EQTY,2019-07-05,57.45,56.84,59.08,55.23,282743,16070873
EQTY,2019-07-08,56.67,56.98,58.8,54.7,151280,8620639
EQTY,2019-07-09,58.63,57.71,58.82,57.69,487432,28128442
EQTY,2019-07-10,55.71,55.16,56.39,53.18,457095,25213175
EQTY,2019-07-11,56.67,57.54,58.58,55.94,441419,25399667
EQTY,2019-07-12,56.25,56.64,56.88,55.78,660101,37385371
EQTY,2019-07-15,56.97,57.33,57.91,55.82,947738,54330081
EQTY,2019-07-16,58.44,57.44,60.3,57.22,59892,3440481
EQTY,2019-07-17,58.79,58.66,60.68,57.72,798326,46829264
EQTY,2019-07-18,56.34,55.68,57.86,55.65,838667,46699809
EQTY,2019-07-19,58.63,58.37,58.84,56.99,604670,35291639
EQTY,2019-07-22,56.89,57.35,59.09,56.5,897558,51476701
EQTY,2019-07-23,56.7,56.39,57.04,55.22,477002,26895880
EQTY,2019-07-24,56.21,56.39,57.44,55.8,907172,51152329
EQTY,2019-07-25,57.81,57.46,58.03,56.57,349252,20068107
EQTY,2019-07-26,58.52,59.1,60.36,58.21,921952,54488350
EQTY,2019-07-29,57.02,57.34,58.8,56.11,20638,1183336
EQTY,2019-07-30,58.38,57.81,59.56,55.99,847299,48986278
EQTY,2019-07-31,58.87,59.47,60.91,58.46,588979,35029008
EQTY,2019-08-01,57.36,58.08,58.58,55.39,794184,46122852
EQTY,2019-08-02,57.02,56.44,58.01,55.48,604571,34119376
EQTY,2019-08-05,55.79,56.43,56.45,54.48,455331,25692694
EQTY,2019-08-06,57.63,58.26,58.38,55.99,548314,31942880
EQTY,2019-08-07,55.98,56.16,57.2,54.5,929250,52187763
EQTY,2019-08-08,55.84,55.12,57.06,54.76,770791,42487178
EQTY,2019-08-09,59.61,60.36,61.01,58.43,563098,33986287
EQTY,2019-08-12,56.21,57.02,58.37,54.42,607076,34616435
EQTY,2019-08-13,59.58,59.97,60.11,59.2,366092,21954129
EQTY,2019-08-14,59.05,59.71,61.62,57.65,39873,2380842
EQTY,2019-08-15,59.02,59.6,60.11,57.6,56638,3375363
EQTY,2019-08-16,56.2,56.38,57.9,54.22,17887,1008396
EQTY,2019-08-19,57.38,57.4,58.35,56.84,516508,29645279
EQTY,2019-08-20,59.15,60.04,61.9,58.38,219496,13177945
EQTY,2019-08-21,58.69,59.41,60.4,58.43,768141,45633117
EQTY,2019-08-22,57.07,57.16,58.58,56.65,693444,39634601
EQTY,2019-08-23,56.21,57.01,58.74,55.28,987469,56300217
EQTY,2019-08-26,56.41,56.27,56.67,55.14,899532,50617138
EQTY,2019-08-27,57.55,58.44,59.41,56.63,696136,40679730
EQTY,2019-08-28,58.01,57.34,58.26,57.28,948713,54394554
EQTY,2019-08-29,59.58,60.08,61.71,59.51,379478,22800166
EQTY,2019-08-30,56.1,55.97,58.02,54.3,877913,49136390
EQTY,2019-09-02,57.9,57.29,58.53,56.73,427972,24519775
EQTY,2019-09-03,57.59,57.64,59.64,55.9,859295,49531670
EQTY,2019-09-04,56.64,56.55,57.67,55.02,296885,16787373
EQTY,2019-09-05,59.58,60.3,61.2,59.45,992236,59833916
EQTY,2019-09-06,57.45,57.25,58.94,56.09,841645,48181335
EQTY,2019-09-09,56.88,56.43,57.88,56.11,479234,27045307
EQTY,2019-09-10,57.76,57.11,59.09,55.4,555501,31722315
EQTY,2019-09-11,57.95,58.3,59.7,57.37,683131,39823721
EQTY,2019-09-12,56.07,56.28,56.46,54.15,381427,21465766
EQTY,2019-09-13,56.41,55.54,57.56,54.82,298988,16604652
EQTY,2019-09-16,59.14,60.05,61.05,57.28,357692,21480075
EQTY,2019-09-17,59.09,58.8,60.75,57.1,449844,26451993
EQTY,2019-09-18,56.67,56.69,57.45,55.77,780802,44263807
EQTY,2019-09-19,59.69,60.24,61.76,57.78,134926,8127680
EQTY,2019-09-20,58.81,58.95,60.47,58.51,230868,13609141
EQTY,2019-09-23,57.6,57.86,59.67,56.76,498633,28850006
EQTY,2019-09-24,56.94,56.18,58.91,55.56,856080,48090756
EQTY,2019-09-25,55.83,56.25,56.34,55.29,577327,32475646
EQTY,2019-09-26,59.55,59.04,60.45,59.0,376042,22203100
EQTY,2019-09-27,58.38,57.53,59.88,57.42,876651,50429671
EQTY,2019-09-30,57.37,56.73,58.75,55.6,136599,7749110
EQTY,2019-10-01,56.94,56.43,57.5,54.63,934914,52754901
EQTY,2019-10-02,57.47,58.36,58.64,56.19,628914,36703967
EQTY,2019-10-03,59.08,58.49,60.56,57.11,438583,25650858
EQTY,2019-10-04,56.79,57.39,59.38,56.28,51190,2937964
EQTY,2019-10-07,56.94,57.16,59.09,56.75,389179,22246566
EQTY,2019-10-08,56.83,56.72,57.17,54.97,341356,19361595
EQTY,2019-10-09,58.41,58.46,60.02,58.1,420140,24560662
EQTY,2019-10-10,55.72,55.21,57.57,53.35,557340,30772223
EQTY,2019-10-11,55.85,55.12,57.38,55.08,745609,41098348
EQTY,2019-10-14,56.43,57.05,57.32,55.49,446700,25484319
EQTY,2019-10-15,59.17,58.75,59.84,57.9,596400,35038332
EQTY,2019-10-16,56.39,56.02,57.23,55.4,516805,28950119
EQTY,2019-10-17,59.41,59.74,61.12,57.84,600608,35882066
EQTY,2019-10-18,58.09,58.92,59.5,57.72,304065,17915913
EQTY,2019-10-21,57.51,58.23,58.32,57.22,651404,37929594
EQTY,2019-10-22,59.53,60.37,61.29,57.84,761794,45993301
EQTY,2019-10-23,57.66,58.25,59.57,57.45,150777,8782599
EQTY,2019-10-24,55.79,55.68,57.36,54.32,642295,35764882
EQTY,2019-10-25,59.58,58.77,60.36,57.96,280628,16492249
EQTY,2019-10-28,57.87,57.52,58.14,55.74,264547,15216172
EQTY,2019-10-29,58.64,58.96,60.6,58.39,877415,51736364
EQTY,2019-10-30,58.34,58.14,59.37,56.53,504509,29330862
EQTY,2019-10-31,59.09,58.32,61.03,56.4,215162,12547942
EQTY,2019-11-01,58.3,58.12,59.11,56.76,865566,50310102
EQTY,2019-11-04,57.13,56.71,57.65,55.38,862019,48883031
EQTY,2019-11-05,59.29,59.61,61.37,58.32,186774,11132977
EQTY,2019-11-06,56.02,56.0,56.65,55.59,33259,1862407
EQTY,2019-11-07,57.28,57.05,57.85,56.52,968146,55235557
EQTY,2019-11-08,59.7,59.24,60.36,57.92,79000,4679801
EQTY,2019-11-11,55.95,55.49,57.49,53.72,403471,22388940
EQTY,2019-11-12,55.78,56.39,56.66,54.23,779640,43962792
EQTY,2019-11-13,57.76,58.1,59.79,57.74,259091,15052802
EQTY,2019-11-14,58.11,58.42,58.44,56.26,560080,32720526
EQTY,2019-11-15,57.1,57.14,58.45,56.26,189614,10833943
EQTY,2019-11-18,58.72,59.36,61.12,57.74,100005,5936545
EQTY,2019-11-19,58.45,57.95,59.74,56.2,709438,41114986
EQTY,2019-11-20,57.02,56.87,58.17,55.06,858333,48812550
EQTY,2019-11-21,59.51,60.42,60.62,59.48,917764,55453948
EQTY,2019-11-22,56.11,56.8,57.97,54.14,861601,48941220
EQTY,2019-11-25,55.79,56.0,56.55,54.06,69622,3898504
EQTY,2019-11-26,57.43,57.36,57.91,55.57,299445,17176514
EQTY,2019-11-27,57.34,56.92,58.96,55.32,297374,16926556
EQTY,2019-11-28,59.25,58.97,60.01,58.13,621340,36640063
EQTY,2019-11-29,57.92,57.91,58.53,56.06,899856,52111983
EQTY,2019-12-02,58.58,58.01,58.97,57.18,170811,9908165
EQTY,2019-12-03,58.04,57.78,58.94,56.71,724614,41870421
EQTY,2019-12-04,57.28,58.19,59.16,55.34,618530,35992608
EQTY,2019-12-05,55.85,55.84,56.96,54.73,310572,17343306
EQTY,2019-12-06,56.41,55.92,58.04,54.02,828441,46325661
EQTY,2019-12-09,57.75,57.85,57.91,57.41,843054,48767533
EQTY,2019-12-10,56.28,56.7,57.77,55.99,904995,51312607
EQTY,2019-12-11,59.7,60.67,62.44,58.91,228417,13859141
EQTY,2019-12-12,58.05,57.68,58.22,57.23,311857,17987276
EQTY,2019-12-13,57.8,56.85,59.38,56.82,813995,46274561
EQTY,2019-12-16,57.78,57.99,59.92,56.6,977635,56694988
EQTY,2019-12-17,57.37,57.29,58.07,56.03,991093,56776169
EQTY,2019-12-18,56.65,56.18,57.66,54.69,204894,11510739
EQTY,2019-12-19,58.4,57.83,59.68,56.82,775409,44842073
EQTY,2019-12-20,58.36,58.21,60.14,56.52,187696,10926609
EQTY,2019-12-23,55.83,55.35,57.63,53.7,482919,26728693
EQTY,2019-12-24,58.72,58.16,59.5,56.43,255259,14845737
EQTY,2019-12-25,58.2,58.53,58.96,56.88,518810,30365795
EQTY,2019-12-26,56.41,56.9,57.4,55.5,513623,29222957
EQTY,2019-12-27,56.83,56.79,57.73,56.55,396060,22493343
EQTY,2019-12-30,58.07,58.27,59.1,57.2,961937,56048656
EQTY,2019-12-31,58.64,57.7,59.88,56.18,55380,3195567
EQTY,2020-01-01,56.2,55.4,57.42,55.01,909573,50391305
EQTY,2020-01-02,58.81,59.48,60.2,58.39,185717,11046091
EQTY,2020-01-03,57.01,56.43,58.0,56.4,978212,55205160
EQTY,2020-01-06,58.93,58.44,59.43,57.25,223396,13054183
EQTY,2020-01-07,58.87,58.13,59.67,57.79,361444,21009625
EQTY,2020-01-08,59.09,59.07,59.16,58.0,893717,52793064
EQTY,2020-01-09,56.21,57.16,57.62,54.66,451259,25792870
EQTY,2020-01-10,57.11,57.73,58.37,56.78,256300,14797134
EQTY,2020-01-13,57.97,57.91,58.96,56.45,553028,32028062
EQTY,2020-01-14,56.16,55.84,58.09,54.82,502281,28048431
EQTY,2020-01-15,58.57,58.45,59.38,58.17,775550,45327641
EQTY,2020-01-16,57.64,56.95,59.17,55.97,554517,31582409
EQTY,2020-01-17,57.63,58.61,59.99,55.95,236293,13849578
EQTY,2020-01-20,56.58,56.62,56.93,55.25,521174,29510830
EQTY,2020-01-21,57.31,58.0,58.7,56.0,378427,21950282
EQTY,2020-01-22,56.05,56.57,57.2,55.13,583404,33002785
EQTY,2020-01-23,58.21,57.82,60.15,56.41,25141,1453576
EQTY,2020-01-24,56.91,57.21,57.87,56.13,654576,37450023
EQTY,2020-01-27,58.04,57.16,59.35,57.14,762913,43609260
EQTY,2020-01-28,59.48,58.56,60.49,57.39,143021,8375700
EQTY,2020-01-29,58.84,58.54,59.44,57.42,288652,16898456
EQTY,2020-01-30,59.21,58.25,60.67,56.38,934433,54428822
EQTY,2020-01-31,59.67,59.98,60.1,58.62,281372,16876384
EQTY,2020-02-03,55.82,56.2,57.16,55.57,699270,39299211
EQTY,2020-02-04,57.38,57.6,57.81,56.48,901641,51935346
EQTY,2020-02-05,59.05,59.61,61.26,57.6,713060,42508935
EQTY,2020-02-06,57.38,57.51,58.81,56.68,466610,26833724
EQTY,2020-02-07,58.57,58.02,58.77,56.19,496649,28814902
EQTY,2020-02-10,56.15,55.34,56.82,54.6,820636,45417685
EQTY,2020-02-11,58.97,59.84,61.72,57.15,157278,9411642
EQTY,2020-02-12,58.95,59.33,60.78,57.55,791710,46968864
EQTY,2020-02-13,57.3,56.67,58.09,56.32,690503,39131801
EQTY,2020-02-14,57.68,56.7,57.96,56.06,938589,53217526
EQTY,2020-02-17,59.47,59.53,60.18,59.16,644493,38365442
EQTY,2020-02-18,58.83,59.34,60.55,57.57,283949,16848872
EQTY,2020-02-19,58.45,57.68,58.75,56.82,659014,38010196
EQTY,2020-02-20,58.81,59.56,59.99,58.64,991086,59026526
EQTY,2020-02-21,56.28,57.23,58.44,54.81,577211,33034064
EQTY,2020-02-24,57.81,56.89,59.04,55.23,138165,7860123
EQTY,2020-02-25,58.59,57.6,59.78,55.91,913805,52637474
EQTY,2020-02-26,59.62,59.41,60.08,59.07,530766,31534058
EQTY,2020-02-27,56.53,55.82,58.12,55.7,280855,15678451
EQTY,2020-02-28,57.26,56.89,58.19,56.11,231666,13179134
EQTY,2020-03-02,56.96,57.58,58.11,56.53,794516,45750218
EQTY,2020-03-03,59.43,58.92,60.58,58.37,524908,30927286
EQTY,2020-03-04,56.39,56.91,58.46,54.63,572345,32571585
EQTY,2020-03-05,57.95,57.38,58.63,55.81,607518,34860079
EQTY,2020-03-06,57.78,57.68,57.81,56.57,642956,37088139
EQTY,2020-03-09,58.92,58.98,59.36,58.07,753766,44458967
EQTY,2020-03-10,56.17,56.36,56.91,56.01,694563,39147961
EQTY,2020-03-11,56.38,56.77,58.06,55.0,924823,52497877
EQTY,2020-03-12,57.04,57.55,58.84,55.76,890650,51253103
EQTY,2020-03-13,58.15,57.9,59.56,56.23,13679,792005
EQTY,2020-03-16,58.98,59.15,59.66,58.57,236812,14007912
EQTY,2020-03-17,57.94,58.19,58.38,56.04,16764,975488
EQTY,2020-03-18,59.62,58.83,61.48,57.0,929118,54661322
EQTY,2020-03-19,56.71,57.09,58.79,55.59,655615,37427294
EQTY,2020-03-20,56.91,57.07,58.06,55.75,179573,10247478
EQTY,2020-03-23,59.41,59.33,60.73,57.5,120573,7153751
EQTY,2020-03-24,56.0,55.21,57.63,55.13,41126,2270535
EQTY,2020-03-25,58.44,59.03,59.26,57.37,830178,49005307
EQTY,2020-03-26,57.78,57.54,58.9,57.31,715798,41186431
EQTY,2020-03-27,56.21,55.29,56.77,54.8,221474,12244859
EQTY,2020-03-30,59.04,58.95,60.48,58.73,748384,44114504
EQTY,2020-03-31,58.51,58.78,60.75,58.24,222628,13086644
EQTY,2020-04-01,59.61,59.12,60.52,59.06,56105,3317076
EQTY,2020-04-02,57.77,57.64,59.76,55.78,469567,27065444
EQTY,2020-04-03,57.89,56.97,58.52,55.82,673632,38380042
EQTY,2020-04-06,57.14,58.02,59.44,56.54,592438,34372729
EQTY,2020-04-07,59.48,60.11,61.59,58.01,189559,11393492
EQTY,2020-04-08,57.56,57.07,58.57,57.01,948760,54144626
EQTY,2020-04-09,59.14,58.67,60.16,58.45,898178,52694144
EQTY,2020-04-10,57.18,57.67,59.23,55.66,867342,50016374
EQTY,2020-04-13,59.44,59.85,61.34,57.85,803826,48108546
EQTY,2020-04-14,58.72,58.38,59.0,57.59,774932,45242993
EQTY,2020-04-15,58.91,58.0,59.67,57.93,113700,6594292
EQTY,2020-04-16,57.66,58.06,59.09,55.91,519627,30169827
EQTY,2020-04-17,59.35,59.98,61.02,57.81,57003,3418859
EQTY,2020-04-20,56.34,55.59,56.71,54.88,479655,26662367
EQTY,2020-04-21,56.28,56.91,57.35,54.85,796678,45335769
EQTY,2020-04-22,58.52,59.13,59.61,58.44,480938,28436735
EQTY,2020-04-23,57.61,57.81,59.78,55.73,406907,23524492
EQTY,2020-04-24,56.71,56.5,57.56,54.74,915375,51720971
EQTY,2020-04-27,57.28,58.2,59.03,56.07,387591,22557811
EQTY,2020-04-28,59.46,58.96,60.53,57.58,215229,12690148
EQTY,2020-04-29,56.78,57.33,58.44,55.46,642049,36810051
EQTY,2020-04-30,58.88,58.6,60.76,57.53,12921,757140
EQTY,2020-05-01,59.55,59.57,61.04,58.73,659822,39308372
EQTY,2020-05-04,57.74,56.86,59.41,55.29,230073,13082711
EQTY,2020-05-05,57.69,56.96,58.69,56.62,693850,39523706
EQTY,2020-05-06,58.33,57.75,58.97,57.27,183217,10580796
EQTY,2020-05-07,59.34,59.62,61.15,58.6,228811,13640909
EQTY,2020-05-08,57.69,57.24,58.76,56.55,981572,56189996
EQTY,2020-05-11,56.77,56.65,56.83,55.1,187171,10602333
EQTY,2020-05-12,56.5,55.97,58.1,54.84,677567,37922016
EQTY,2020-05-13,55.9,55.28,56.23,54.92,305863,16907769
EQTY,2020-05-14,58.51,58.95,60.41,58.51,282204,16637304
EQTY,2020-05-15,59.64,60.31,61.24,58.53,698649,42132160
EQTY,2020-05-18,58.94,59.62,59.8,57.47,868547,51781298
EQTY,2020-05-19,56.32,56.33,57.15,54.56,348723,19642887
EQTY,2020-05-20,58.1,58.05,59.97,57.9,624769,36270690
EQTY,2020-05-21,58.51,59.36,60.11,58.02,780569,46335821
EQTY,2020-05-22,59.47,58.6,60.28,58.55,314751,18444822
EQTY,2020-05-25,56.98,56.88,57.47,55.3,67771,3854825
EQTY,2020-05-26,56.08,56.26,57.32,55.54,177605,9991234
EQTY,2020-05-27,57.51,57.51,58.55,56.61,993770,57154928
EQTY,2020-05-28,58.65,58.6,58.9,56.75,47570,2787785
EQTY,2020-05-29,58.64,58.38,58.68,58.18,550027,32108929
EQTY,2020-06-01,56.21,56.04,56.24,54.36,311614,17462721
EQTY,2020-06-02,58.52,58.51,60.35,57.53,310141,18144953
EQTY,2020-06-03,56.78,56.85,58.51,55.98,776230,44127028
EQTY,2020-06-04,56.7,56.31,58.24,55.65,46051,2593001
EQTY,2020-06-05,57.13,58.11,58.64,56.62,191980,11156245
EQTY,2020-06-08,57.73,58.11,59.37,56.11,326543,18974502
EQTY,2020-06-09,58.85,58.98,60.9,58.21,596801,35201188
EQTY,2020-06-10,56.94,56.99,58.31,56.18,928071,52888483
EQTY,2020-06-11,57.05,56.63,58.13,56.58,865877,49034561
EQTY,2020-06-12,59.28,59.3,60.96,57.65,992063,58833838
EQTY,2020-06-15,59.09,59.55,60.78,57.45,255289,15203630
EQTY,2020-06-16,58.21,58.8,60.74,57.28,726704,42730984
EQTY,2020-06-17,57.97,58.86,60.67,56.21,642549,37821986
EQTY,2020-06-18,57.87,57.05,57.92,55.46,460708,26281700
EQTY,2020-06-19,59.09,59.1,60.6,58.81,940073,55559423
EQTY,2020-06-22,57.68,58.44,59.23,57.14,816180,47697698
EQTY,2020-06-23,57.1,57.52,58.26,55.99,346564,19934640
EQTY,2020-06-24,57.68,58.25,60.14,56.97,526915,30691897
EQTY,2020-06-25,56.54,57.31,58.55,55.69,895978,51350922
EQTY,2020-06-26,56.0,56.96,58.64,55.65,285877,16282631
EQTY,2020-06-29,58.94,59.33,60.87,58.06,730156,43323633
EQTY,2020-06-30,56.26,55.99,57.7,55.65,625493,35023776
EQTY,2020-07-01,56.95,56.87,58.3,55.79,723304,41133613
EQTY,2020-07-02,57.59,57.36,58.1,56.15,926447,53140069
EQTY,2020-07-03,59.16,59.46,61.18,58.94,360425,21431850
EQTY,2020-07-06,56.62,57.26,57.85,55.21,148056,8478096
EQTY,2020-07-07,59.05,58.37,60.76,57.0,281258,16417580
EQTY,2020-07-08,56.16,56.25,57.67,56.06,265035,14908739
EQTY,2020-07-09,57.73,57.79,59.4,56.14,300911,17389053
EQTY,2020-07-10,57.48,57.74,59.47,57.32,664539,38372357
EQTY,2020-07-13,56.01,55.5,57.4,54.68,410593,22788036
EQTY,2020-07-14,55.93,54.99,56.29,53.02,894544,49191460
EQTY,2020-07-15,58.16,57.26,59.92,55.63,31996,1832006
EQTY,2020-07-16,57.55,57.65,59.55,55.56,249190,14366192
EQTY,2020-07-17,56.08,56.35,56.92,54.55,289477,16311799
EQTY,2020-07-20,57.55,57.52,57.59,56.15,259434,14923589
EQTY,2020-07-21,59.07,58.09,59.7,58.07,266349,15472967
EQTY,2020-07-22,56.63,56.7,57.1,55.62,662632,37573491
EQTY,2020-07-23,58.51,57.62,58.63,57.01,384319,22143249
EQTY,2020-07-24,55.99,56.18,56.71,54.93,555580,31215019
EQTY,2020-07-27,55.74,55.16,56.97,54.41,278556,15366098
EQTY,2020-07-28,59.5,60.06,60.63,57.81,110153,6615282
EQTY,2020-07-29,55.94,55.49,57.79,54.78,147912,8207550
EQTY,2020-07-30,56.87,56.46,57.46,55.01,395327,22321058
EQTY,2020-07-31,56.36,55.66,57.28,54.89,457166,25446117
EQTY,2020-08-03,56.65,56.41,57.61,56.33,501112,28270021
EQTY,2020-08-04,57.96,57.22,58.26,55.64,487959,27923293
EQTY,2020-08-05,58.21,57.5,58.59,55.78,660299,37968800
EQTY,2020-08-06,58.4,59.05,59.66,56.42,731393,43187230
EQTY,2020-08-07,58.44,57.48,59.91,56.5,842643,48434171
EQTY,2020-08-10,56.74,57.17,58.61,56.17,445436,25465827
EQTY,2020-08-11,57.15,57.08,58.53,55.31,865542,49401112
EQTY,2020-08-12,56.97,57.16,58.45,56.18,879440,50264956
EQTY,2020-08-13,56.82,56.04,57.05,55.45,740377,41488040
EQTY,2020-08-14,55.74,56.24,56.45,55.57,77309,4347998
EQTY,2020-08-17,56.45,55.65,57.18,54.65,801511,44603630
